时间/s,半径/cm
62640.0,1.2164213333333334
62700.0,1.2163487654320986
62760.0,1.2162769382716048
62820.0,1.216206
62880.0,1.2161360987654322
62940.0,1.2160673827160493
63000.0,1.216
63060.0,1.2159326172839504
63120.0,1.2158639012345678
63180.0,1.2157939999999998
63240.0,1.215723061728395
63300.0,1.2156512345679014
63360.0,1.2155786666666664
63420.0,1.2155055061728395
63480.0,1.2154319012345678
63540.0,1.215358
63600.0,1.215283950617284
63660.0,1.2152099012345678
63720.0,1.215136
63780.0,1.2150623950617283
63840.0,1.2149892345679012
63900.0,1.2149166666666666
63960.0,1.2148448395061728
64020.0,1.2147739012345677
64080.0,1.214704
64140.0,1.2146352839506174
64200.0,1.2145679012345678
64260.0,1.214502
64320.0,1.2144377283950618
64380.0,1.2143752345679013
64440.0,1.2143146666666664
64500.0,1.214256172839506
64560.0,1.214199901234568
64620.0,1.2141459999999997
64680.0,1.2140946172839504
64740.0,1.214045901234568
64800.0,1.214
64860.0,1.2139562839506173
64920.0,1.213913975308642
64980.0,1.2138729999999998
65040.0,1.2138332839506172
65100.0,1.2137947530864195
65160.0,1.2137573333333334
65220.0,1.213720950617284
65280.0,1.2136855308641974
65340.0,1.213651
65400.0,1.2136172839506172
65460.0,1.2135843086419753
65520.0,1.213552
65580.0,1.2135202839506172
65640.0,1.2134890864197532
65700.0,1.2134583333333333
65760.0,1.213427950617284
65820.0,1.2133978641975307
65880.0,1.213368
65940.0,1.2133382839506173
66000.0,1.2133086419753087
66060.0,1.213279
66120.0,1.2132492839506173
66180.0,1.2132194197530863
66240.0,1.2131893333333335
66300.0,1.213158950617284
66360.0,1.213128197530864
66420.0,1.2130969999999999
66480.0,1.2130652839506173
66540.0,1.2130329753086417
66600.0,1.213
66660.0,1.2129666666666667
66720.0,1.2129333333333334
66780.0,1.2129
66840.0,1.2128666666666665
66900.0,1.2128333333333332
66960.0,1.2128
67020.0,1.2127666666666668
67080.0,1.2127333333333334
67140.0,1.2127000000000001
67200.0,1.2126666666666666
67260.0,1.2126333333333332
67320.0,1.2126
67380.0,1.2125666666666666
67440.0,1.2125333333333332
67500.0,1.2125000000000001
67560.0,1.2124666666666666
67620.0,1.212433333333333
67680.0,1.2123999999999997
67740.0,1.2123666666666664
67800.0,1.212333333333333
67860.0,1.2123
67920.0,1.2122666666666666
67980.0,1.2122333333333335
68040.0,1.2122
68100.0,1.2121666666666666
68160.0,1.212133333333333
68220.0,1.2120999999999997
68280.0,1.2120666666666664
68340.0,1.2120333333333333
68400.0,1.212
68460.0,1.2119666666666666
68520.0,1.2119333333333333
68580.0,1.2119
68640.0,1.2118666666666664
68700.0,1.211833333333333
68760.0,1.2117999999999998
68820.0,1.2117666666666667
68880.0,1.2117333333333333
68940.0,1.2117
69000.0,1.2116666666666667
69060.0,1.2116333333333333
69120.0,1.2115999999999998
69180.0,1.2115666666666667
69240.0,1.2115333333333334
69300.0,1.2115
69360.0,1.2114666666666667
69420.0,1.2114333333333334
69480.0,1.2114000000000003
69540.0,1.2113666666666665
69600.0,1.2113333333333332
69660.0,1.2112999999999998
69720.0,1.2112666666666667
69780.0,1.2112333333333334
69840.0,1.2112
69900.0,1.2111666666666667
69960.0,1.2111333333333336
70020.0,1.2111
70080.0,1.2110666666666667
70140.0,1.2110333333333334
70200.0,1.211
70260.0,1.2109666666666667
70320.0,1.2109333333333334
70380.0,1.2109
70440.0,1.2108666666666668
70500.0,1.2108333333333334
70560.0,1.2108
70620.0,1.2107666666666668
70680.0,1.2107333333333334
70740.0,1.2107
70800.0,1.2106666666666668
70860.0,1.2106333333333335
70920.0,1.2106000000000001
70980.0,1.2105666666666668
71040.0,1.2105333333333332
71100.0,1.2105
71160.0,1.2104666666666666
71220.0,1.2104333333333333
71280.0,1.2104
71340.0,1.2103666666666666
71400.0,1.2103333333333333
71460.0,1.2103000000000002
71520.0,1.2102666666666668
71580.0,1.2102333333333335
71640.0,1.2102
71700.0,1.2101666666666666
71760.0,1.2101333333333333
71820.0,1.2101
71880.0,1.2100666666666666
71940.0,1.2100333333333333
72000.0,1.21
72060.0,1.2099666666666666
72120.0,1.2099333333333333
72180.0,1.2099
72240.0,1.2098666666666666
72300.0,1.2098333333333333
72360.0,1.2098
72420.0,1.2097666666666667
72480.0,1.2097333333333333
72540.0,1.2097
72600.0,1.2096666666666664
72660.0,1.2096333333333331
72720.0,1.2096
72780.0,1.2095666666666667
72840.0,1.2095333333333333
72900.0,1.2095
72960.0,1.2094666666666667
73020.0,1.2094333333333331
73080.0,1.2093999999999998
73140.0,1.2093666666666665
73200.0,1.2093333333333334
73260.0,1.2093
73320.0,1.2092666666666667
73380.0,1.2092333333333336
73440.0,1.2092
73500.0,1.2091666666666667
73560.0,1.2091333333333334
73620.0,1.2091
73680.0,1.2090666666666667
73740.0,1.2090333333333334
73800.0,1.209
73860.0,1.2089666666666667
73920.0,1.2089333333333334
73980.0,1.2089
74040.0,1.2088666666666665
74100.0,1.2088333333333332
74160.0,1.2087999999999999
74220.0,1.2087666666666668
74280.0,1.2087333333333334
74340.0,1.2087
74400.0,1.2086666666666668
74460.0,1.2086333333333334
74520.0,1.2086
74580.0,1.2085666666666666
74640.0,1.2085333333333332
74700.0,1.2085000000000001
74760.0,1.2084666666666668
74820.0,1.2084333333333335
74880.0,1.2084000000000001
74940.0,1.2083666666666666
75000.0,1.2083333333333333
75060.0,1.2083
75120.0,1.2082666666666666
75180.0,1.2082333333333333
75240.0,1.2082000000000002
75300.0,1.2081666666666668
75360.0,1.2081333333333335
75420.0,1.2081
75480.0,1.2080666666666666
75540.0,1.2080333333333333
75600.0,1.208
75660.0,1.2079666666666666
75720.0,1.2079333333333335
75780.0,1.2079000000000002
75840.0,1.2078666666666666
75900.0,1.2078333333333333
75960.0,1.2078
76020.0,1.2077666666666667
76080.0,1.2077333333333333
76140.0,1.2077
76200.0,1.2076666666666669
76260.0,1.2076333333333336
76320.0,1.2076
76380.0,1.2075666666666667
76440.0,1.2075333333333333
76500.0,1.2075
76560.0,1.2074666666666667
76620.0,1.2074333333333334
76680.0,1.2074000000000003
76740.0,1.2073666666666667
76800.0,1.2073333333333334
76860.0,1.2073
76920.0,1.2072666666666667
76980.0,1.2072333333333334
77040.0,1.2072
77100.0,1.2071666666666667
77160.0,1.2071333333333334
77220.0,1.2071
77280.0,1.2070666666666667
77340.0,1.2070333333333334
77400.0,1.207
77460.0,1.2069655925925926
77520.0,1.2069291851851853
77580.0,1.2068910000000002
77640.0,1.206851259259259
77700.0,1.2068101851851853
77760.0,1.206768
77820.0,1.206724925925926
77880.0,1.206681185185185
77940.0,1.2066370000000002
78000.0,1.2065925925925927
78060.0,1.2065481851851851
78120.0,1.2065039999999998
78180.0,1.2064602592592593
78240.0,1.206417185185185
78300.0,1.206375
78360.0,1.206333925925926
78420.0,1.206294185185185
78480.0,1.206256
78540.0,1.2062195925925925
78600.0,1.206185185185185
78660.0,1.2061529999999998
78720.0,1.2061232592592592
78780.0,1.2060961851851852
78840.0,1.2060719999999998
78900.0,1.2060509259259258
78960.0,1.206033185185185
79020.0,1.206019
79080.0,1.2060085925925925
79140.0,1.2060021851851852
79200.0,1.206
79260.0,1.206
79320.0,1.206
79380.0,1.206
79440.0,1.206
79500.0,1.206
79560.0,1.206
79620.0,1.206
79680.0,1.206
79740.0,1.206
79800.0,1.206
79860.0,1.206
79920.0,1.206
79980.0,1.206
80040.0,1.206
80100.0,1.206
80160.0,1.206
80220.0,1.206
80280.0,1.206
80340.0,1.206
80400.0,1.206
80460.0,1.206
80520.0,1.206
80580.0,1.206
80640.0,1.206
80700.0,1.206
80760.0,1.206
80820.0,1.206
80880.0,1.206
80940.0,1.206
81000.0,1.206
81060.0,1.2059967407407408
81120.0,1.2059872592592593
81180.0,1.205972
81240.0,1.2059514074074074
81300.0,1.2059259259259258
81360.0,1.205896
81420.0,1.205862074074074
81480.0,1.2058245925925926
81540.0,1.205784
81600.0,1.2057407407407408
81660.0,1.2056952592592591
81720.0,1.205648
81780.0,1.2055994074074075
81840.0,1.205549925925926
81900.0,1.2055
81960.0,1.2054500740740741
82020.0,1.2054005925925926
82080.0,1.205352
82140.0,1.2053047407407407
82200.0,1.2052592592592593
82260.0,1.2052159999999998
82320.0,1.2051754074074073
82380.0,1.2051379259259258
82440.0,1.2051040000000002
82500.0,1.205074074074074
82560.0,1.2050485925925927
82620.0,1.205028
82680.0,1.2050127407407407
82740.0,1.2050032592592594
82800.0,1.205
82860.0,1.205
82920.0,1.205
82980.0,1.205
83040.0,1.205
83100.0,1.205
83160.0,1.205
83220.0,1.205
83280.0,1.205
83340.0,1.205
83400.0,1.205
83460.0,1.205
83520.0,1.205
83580.0,1.205
83640.0,1.205
83700.0,1.205
83760.0,1.205
83820.0,1.205
83880.0,1.205
83940.0,1.205
84000.0,1.205
84060.0,1.205
84120.0,1.205
84180.0,1.205
84240.0,1.205
84300.0,1.205
84360.0,1.205
84420.0,1.205
84480.0,1.205
84540.0,1.205
84600.0,1.205
84660.0,1.2049967407407407
84720.0,1.2049872592592592
84780.0,1.204972
84840.0,1.2049514074074075
84900.0,1.204925925925926
84960.0,1.2048960000000002
85020.0,1.204862074074074
85080.0,1.2048245925925927
85140.0,1.204784
85200.0,1.2047407407407407
85260.0,1.2046952592592592
85320.0,1.204648
85380.0,1.2045994074074073
85440.0,1.204549925925926
85500.0,1.2045
85560.0,1.204450074074074
85620.0,1.2044005925925927
85680.0,1.204352
85740.0,1.2043047407407408
85800.0,1.2042592592592594
85860.0,1.204216
85920.0,1.2041754074074074
85980.0,1.204137925925926
86040.0,1.204104
86100.0,1.204074074074074
86160.0,1.2040485925925926
86220.0,1.204028
86280.0,1.2040127407407408
86340.0,1.2040032592592593
86400.0,1.204
86460.0,1.204
86520.0,1.204
86580.0,1.204
86640.0,1.204
86700.0,1.204
86760.0,1.204
86820.0,1.204
86880.0,1.204
86940.0,1.204
87000.0,1.204
87060.0,1.204
87120.0,1.204
87180.0,1.204
87240.0,1.204
87300.0,1.204
87360.0,1.204
87420.0,1.204
87480.0,1.204
87540.0,1.204
87600.0,1.204
87660.0,1.204
87720.0,1.204
87780.0,1.204
87840.0,1.204
87900.0,1.204
87960.0,1.204
88020.0,1.204
88080.0,1.204
88140.0,1.204
88200.0,1.204
88260.0,1.2039967407407408
88320.0,1.2039872592592593
88380.0,1.203972
88440.0,1.2039514074074074
88500.0,1.203925925925926
88560.0,1.203896
88620.0,1.2038620740740742
88680.0,1.2038245925925928
88740.0,1.2037840000000002
88800.0,1.2037407407407408
88860.0,1.2036952592592594
88920.0,1.203648
88980.0,1.2035994074074075
89040.0,1.203549925925926
89100.0,1.2035
89160.0,1.2034500740740741
89220.0,1.2034005925925926
89280.0,1.203352
89340.0,1.203304740740741
89400.0,1.2032592592592593
89460.0,1.203216
89520.0,1.2031754074074075
89580.0,1.203137925925926
89640.0,1.2031040000000002
89700.0,1.2030740740740742
89760.0,1.2030485925925927
89820.0,1.203028
89880.0,1.2030127407407407
89940.0,1.2030032592592594
90000.0,1.203
90060.0,1.203
90120.0,1.203
90180.0,1.203
90240.0,1.203
90300.0,1.203
90360.0,1.203
90420.0,1.203
90480.0,1.203
90540.0,1.203
90600.0,1.203
90660.0,1.203
90720.0,1.203
90780.0,1.203
90840.0,1.203
90900.0,1.203
90960.0,1.203
91020.0,1.203
91080.0,1.203
91140.0,1.203
91200.0,1.203
91260.0,1.203
91320.0,1.203
91380.0,1.203
91440.0,1.203
91500.0,1.203
91560.0,1.203
91620.0,1.203
91680.0,1.203
91740.0,1.203
91800.0,1.203
91860.0,1.203
91920.0,1.203
91980.0,1.203
92040.0,1.203
92100.0,1.203
92160.0,1.203
92220.0,1.203
92280.0,1.203
92340.0,1.203
92400.0,1.203
92460.0,1.203
92520.0,1.203
92580.0,1.203
92640.0,1.203
92700.0,1.203
92760.0,1.203
92820.0,1.203
92880.0,1.203
92940.0,1.203
93000.0,1.203
93060.0,1.203
93120.0,1.203
93180.0,1.203
93240.0,1.203
93300.0,1.203
93360.0,1.203
93420.0,1.203
93480.0,1.203
93540.0,1.203
93600.0,1.203
93660.0,1.203
93720.0,1.203
93780.0,1.203
93840.0,1.203
93900.0,1.203
93960.0,1.203
94020.0,1.203
94080.0,1.203
94140.0,1.203
94200.0,1.203
94260.0,1.203
94320.0,1.203
94380.0,1.203
94440.0,1.203
94500.0,1.203
94560.0,1.203
94620.0,1.203
94680.0,1.203
94740.0,1.203
94800.0,1.203
94860.0,1.203
94920.0,1.203
94980.0,1.203
95040.0,1.203
95100.0,1.203
95160.0,1.203
95220.0,1.203
95280.0,1.203
95340.0,1.203
95400.0,1.203
95460.0,1.202996740740741
95520.0,1.2029872592592594
95580.0,1.2029720000000002
95640.0,1.2029514074074075
95700.0,1.202925925925926
95760.0,1.2028960000000002
95820.0,1.202862074074074
95880.0,1.202824592592593
95940.0,1.202784
96000.0,1.2027407407407407
96060.0,1.2026952592592592
96120.0,1.202648
96180.0,1.2025994074074073
96240.0,1.2025499259259258
96300.0,1.2025000000000001
96360.0,1.202450074074074
96420.0,1.2024005925925925
96480.0,1.2023519999999999
96540.0,1.2023047407407406
96600.0,1.2022592592592591
96660.0,1.202216
96720.0,1.2021754074074074
96780.0,1.202137925925926
96840.0,1.202104
96900.0,1.202074074074074
96960.0,1.2020485925925926
97020.0,1.2020279999999999
97080.0,1.2020127407407408
97140.0,1.2020032592592593
97200.0,1.202
97260.0,1.202
97320.0,1.202
97380.0,1.202
97440.0,1.202
97500.0,1.202
97560.0,1.202
97620.0,1.202
97680.0,1.202
97740.0,1.202
97800.0,1.202
97860.0,1.202
97920.0,1.202
97980.0,1.202
98040.0,1.202
98100.0,1.202
98160.0,1.202
98220.0,1.202
98280.0,1.202
98340.0,1.202
98400.0,1.202
98460.0,1.202
98520.0,1.202
98580.0,1.202
98640.0,1.202
98700.0,1.202
98760.0,1.202
98820.0,1.202
98880.0,1.202
98940.0,1.202
99000.0,1.202
99060.0,1.202
99120.0,1.202
99180.0,1.202
99240.0,1.202
99300.0,1.202
99360.0,1.202
99420.0,1.202
99480.0,1.202
99540.0,1.202
99600.0,1.202
99660.0,1.202
99720.0,1.202
99780.0,1.202
99840.0,1.202
99900.0,1.202
99960.0,1.202
100020.0,1.202
100080.0,1.202
100140.0,1.202
100200.0,1.202
100260.0,1.202
100320.0,1.202
100380.0,1.202
100440.0,1.202
100500.0,1.202
100560.0,1.202
100620.0,1.202
100680.0,1.202
100740.0,1.202
100800.0,1.202
100860.0,1.202
100920.0,1.202
100980.0,1.202
101040.0,1.202
101100.0,1.202
101160.0,1.202
101220.0,1.202
101280.0,1.202
101340.0,1.202
101400.0,1.202
101460.0,1.202
101520.0,1.202
101580.0,1.202
101640.0,1.202
101700.0,1.202
101760.0,1.202
101820.0,1.202
101880.0,1.202
101940.0,1.202
102000.0,1.202
102060.0,1.202
102120.0,1.202
102180.0,1.202
102240.0,1.202
102300.0,1.202
102360.0,1.202
102420.0,1.202
102480.0,1.202
102540.0,1.202
102600.0,1.202
102660.0,1.202
102720.0,1.202
102780.0,1.202
102840.0,1.202
102900.0,1.202
102960.0,1.202
103020.0,1.202
103080.0,1.202
103140.0,1.202
103200.0,1.202
103260.0,1.202
103320.0,1.202
103380.0,1.202
103440.0,1.202
103500.0,1.202
103560.0,1.202
103620.0,1.202
103680.0,1.202
103740.0,1.202
103800.0,1.202
103860.0,1.202
103920.0,1.202
103980.0,1.202
104040.0,1.202
104100.0,1.202
104160.0,1.202
104220.0,1.202
104280.0,1.202
104340.0,1.202
104400.0,1.202
104460.0,1.2019967407407408
104520.0,1.2019872592592593
104580.0,1.201972
104640.0,1.2019514074074074
104700.0,1.2019259259259258
104760.0,1.201896
104820.0,1.201862074074074
104880.0,1.2018245925925926
104940.0,1.201784
105000.0,1.2017407407407408
105060.0,1.2016952592592591
105120.0,1.201648
105180.0,1.2015994074074074
105240.0,1.201549925925926
105300.0,1.2014999999999998
105360.0,1.2014500740740741
105420.0,1.2014005925925926
105480.0,1.201352
105540.0,1.2013047407407407
105600.0,1.2012592592592592
105660.0,1.2012159999999998
105720.0,1.2011754074074072
105780.0,1.2011379259259258
105840.0,1.201104
105900.0,1.201074074074074
105960.0,1.2010485925925927
106020.0,1.201028
106080.0,1.2010127407407407
106140.0,1.2010032592592594
106200.0,1.201
106260.0,1.201
106320.0,1.201
106380.0,1.201
106440.0,1.201
106500.0,1.201
106560.0,1.201
106620.0,1.201
106680.0,1.201
106740.0,1.201
106800.0,1.201
106860.0,1.201
106920.0,1.201
106980.0,1.201
107040.0,1.201
107100.0,1.201
107160.0,1.201
107220.0,1.201
107280.0,1.201
107340.0,1.201
107400.0,1.201
107460.0,1.201
107520.0,1.201
107580.0,1.201
107640.0,1.201
107700.0,1.201
107760.0,1.201
107820.0,1.201
107880.0,1.201
107940.0,1.201
108000.0,1.201
108060.0,1.201
108120.0,1.201
108180.0,1.201
108240.0,1.201
108300.0,1.201
108360.0,1.201
108420.0,1.201
108480.0,1.201
108540.0,1.201
108600.0,1.201
108660.0,1.201
108720.0,1.201
108780.0,1.201
108840.0,1.201
108900.0,1.201
108960.0,1.201
109020.0,1.201
109080.0,1.201
109140.0,1.201
109200.0,1.201
109260.0,1.201
109320.0,1.201
109380.0,1.201
109440.0,1.201
109500.0,1.201
109560.0,1.201
109620.0,1.201
109680.0,1.201
109740.0,1.201
109800.0,1.201
109860.0,1.201
109920.0,1.201
109980.0,1.201
110040.0,1.201
110100.0,1.201
110160.0,1.201
110220.0,1.201
110280.0,1.201
110340.0,1.201
110400.0,1.201
110460.0,1.201
110520.0,1.201
110580.0,1.201
110640.0,1.201
110700.0,1.201
110760.0,1.201
110820.0,1.201
110880.0,1.201
110940.0,1.201
111000.0,1.201
111060.0,1.201
111120.0,1.201
111180.0,1.201
111240.0,1.201
111300.0,1.201
111360.0,1.201
111420.0,1.201
111480.0,1.201
111540.0,1.201
111600.0,1.201
111660.0,1.201
111720.0,1.201
111780.0,1.201
111840.0,1.201
111900.0,1.201
111960.0,1.201
112020.0,1.201
112080.0,1.201
112140.0,1.201
112200.0,1.201
112260.0,1.201
112320.0,1.201
112380.0,1.201
112440.0,1.201
112500.0,1.201
112560.0,1.201
112620.0,1.201
112680.0,1.201
112740.0,1.201
112800.0,1.201
112860.0,1.201
112920.0,1.201
112980.0,1.201
113040.0,1.201
113100.0,1.201
113160.0,1.201
113220.0,1.201
113280.0,1.201
113340.0,1.201
113400.0,1.201
113460.0,1.201
113520.0,1.201
113580.0,1.201
113640.0,1.201
113700.0,1.201
113760.0,1.201
113820.0,1.201
113880.0,1.201
113940.0,1.201
114000.0,1.201
114060.0,1.201
114120.0,1.201
114180.0,1.201
114240.0,1.201
114300.0,1.201
114360.0,1.201
114420.0,1.201
114480.0,1.201
114540.0,1.201
114600.0,1.201
114660.0,1.201
114720.0,1.201
114780.0,1.201
114840.0,1.201
114900.0,1.201
114960.0,1.201
115020.0,1.201
115080.0,1.201
115140.0,1.201
115200.0,1.201
115260.0,1.201
115320.0,1.201
115380.0,1.201
115440.0,1.201
115500.0,1.201
115560.0,1.201
115620.0,1.201
115680.0,1.201
115740.0,1.201
115800.0,1.201
115860.0,1.201
115920.0,1.201
115980.0,1.201
116040.0,1.201
116100.0,1.201
116160.0,1.201
116220.0,1.201
116280.0,1.201
116340.0,1.201
116400.0,1.201
116460.0,1.201
116520.0,1.201
116580.0,1.201
116640.0,1.201
116700.0,1.201
116760.0,1.201
116820.0,1.201
116880.0,1.201
116940.0,1.201
117000.0,1.201
117060.0,1.201
117120.0,1.201
117180.0,1.201
117240.0,1.201
117300.0,1.201
117360.0,1.201
117420.0,1.201
117480.0,1.201
117540.0,1.201
117600.0,1.201
117660.0,1.201
117720.0,1.201
117780.0,1.201
117840.0,1.201
117900.0,1.201
117960.0,1.201
118020.0,1.201
118080.0,1.201
118140.0,1.201
118200.0,1.201
118260.0,1.201
118320.0,1.201
118380.0,1.201
118440.0,1.201
118500.0,1.201
118560.0,1.201
118620.0,1.201
118680.0,1.201
118740.0,1.201
118800.0,1.201
118860.0,1.201
118920.0,1.201
118980.0,1.201
119040.0,1.201
119100.0,1.201
119160.0,1.201
119220.0,1.201
119280.0,1.201
119340.0,1.201
119400.0,1.201
119460.0,1.201
119520.0,1.201
119580.0,1.201
119640.0,1.201
119700.0,1.201
119760.0,1.201
119820.0,1.201
119880.0,1.201
119940.0,1.201
120000.0,1.201
120060.0,1.201
120120.0,1.201
120180.0,1.201
120240.0,1.201
120300.0,1.201
120360.0,1.201
120420.0,1.201
120480.0,1.201
120540.0,1.201
120600.0,1.201
120660.0,1.201
120720.0,1.201
120780.0,1.201
120840.0,1.201
120900.0,1.201
120960.0,1.201
121020.0,1.201
121080.0,1.201
121140.0,1.201
121200.0,1.201
121260.0,1.201
121320.0,1.201
121380.0,1.201
121440.0,1.201
121500.0,1.201
121560.0,1.201
121620.0,1.201
121680.0,1.201
121740.0,1.201
121800.0,1.201
121860.0,1.201
121920.0,1.201
121980.0,1.201
122040.0,1.201
122100.0,1.201
122160.0,1.201
122220.0,1.201
122280.0,1.201
122340.0,1.201
122400.0,1.201
122460.0,1.201
122520.0,1.201
122580.0,1.201
122640.0,1.201
122700.0,1.201
122760.0,1.201
122820.0,1.201
122880.0,1.201
122940.0,1.201
123000.0,1.201
123060.0,1.201
123120.0,1.201
123180.0,1.201
123240.0,1.201
123300.0,1.201
123360.0,1.201
123420.0,1.201
123480.0,1.201
123540.0,1.201
123600.0,1.201
123660.0,1.201
123720.0,1.201
123780.0,1.201
123840.0,1.201
123900.0,1.201
123960.0,1.201
124020.0,1.201
124080.0,1.201
124140.0,1.201
124200.0,1.201
124260.0,1.2009967407407407
124320.0,1.2009872592592592
124380.0,1.200972
124440.0,1.2009514074074075
124500.0,1.200925925925926
124560.0,1.2008960000000002
124620.0,1.200862074074074
124680.0,1.2008245925925927
124740.0,1.200784
124800.0,1.2007407407407407
124860.0,1.2006952592592592
124920.0,1.200648
124980.0,1.2005994074074073
125040.0,1.200549925925926
125100.0,1.2005
125160.0,1.200450074074074
125220.0,1.2004005925925927
125280.0,1.200352
125340.0,1.2003047407407408
125400.0,1.2002592592592594
125460.0,1.200216
125520.0,1.2001754074074074
125580.0,1.200137925925926
125640.0,1.200104
125700.0,1.200074074074074
125760.0,1.2000485925925926
125820.0,1.200028
125880.0,1.2000127407407408
125940.0,1.2000032592592593
126000.0,1.2
126060.0,1.2
126120.0,1.2
126180.0,1.2
126240.0,1.2
126300.0,1.2
126360.0,1.2
126420.0,1.2
126480.0,1.2
126540.0,1.2
126600.0,1.2
126660.0,1.2
126720.0,1.2
126780.0,1.2
126840.0,1.2
126900.0,1.2
126960.0,1.2
127020.0,1.2
127080.0,1.2
127140.0,1.2
127200.0,1.2
127260.0,1.2
127320.0,1.2
127380.0,1.2
127440.0,1.2
127500.0,1.2
127560.0,1.2
127620.0,1.2
127680.0,1.2
127740.0,1.2
127800.0,1.2
127860.0,1.2
127920.0,1.2
127980.0,1.2
128040.0,1.2
128100.0,1.2
128160.0,1.2
128220.0,1.2
128280.0,1.2
128340.0,1.2
128400.0,1.2
128460.0,1.2
128520.0,1.2
128580.0,1.2
128640.0,1.2
128700.0,1.2
128760.0,1.2
128820.0,1.2
128880.0,1.2
128940.0,1.2
129000.0,1.2
129060.0,1.2
129120.0,1.2
129180.0,1.2
129240.0,1.2
129300.0,1.2
129360.0,1.2
129420.0,1.2
129480.0,1.2
129540.0,1.2
129600.0,1.2
129660.0,1.2
129720.0,1.2
129780.0,1.2
129840.0,1.2
129900.0,1.2
129960.0,1.2
130020.0,1.2
130080.0,1.2
130140.0,1.2
130200.0,1.2
130260.0,1.2
130320.0,1.2
130380.0,1.2
130440.0,1.2
130500.0,1.2
130560.0,1.2
130620.0,1.2
130680.0,1.2
130740.0,1.2
130800.0,1.2
130860.0,1.2
130920.0,1.2
130980.0,1.2
131040.0,1.2
131100.0,1.2
131160.0,1.2
131220.0,1.2
131280.0,1.2
131340.0,1.2
131400.0,1.2
131460.0,1.2
131520.0,1.2
131580.0,1.2
131640.0,1.2
131700.0,1.2
131760.0,1.2
131820.0,1.2
131880.0,1.2
131940.0,1.2
132000.0,1.2
132060.0,1.2
132120.0,1.2
132180.0,1.2
132240.0,1.2
132300.0,1.2
132360.0,1.2
132420.0,1.2
132480.0,1.2
132540.0,1.2
132600.0,1.2
132660.0,1.2
132720.0,1.2
132780.0,1.2
132840.0,1.2
132900.0,1.2
132960.0,1.2
133020.0,1.2
133080.0,1.2
133140.0,1.2
133200.0,1.2
133260.0,1.2
133320.0,1.2
133380.0,1.2
133440.0,1.2
133500.0,1.2
133560.0,1.2
133620.0,1.2
133680.0,1.2
133740.0,1.2
133800.0,1.2
133860.0,1.2
133920.0,1.2
133980.0,1.2
134040.0,1.2
134100.0,1.2
134160.0,1.2
134220.0,1.2
134280.0,1.2
134340.0,1.2
134400.0,1.2
134460.0,1.2
134520.0,1.2
134580.0,1.2
134640.0,1.2
134700.0,1.2
134760.0,1.2
134820.0,1.2
134880.0,1.2
134940.0,1.2
135000.0,1.2
135060.0,1.2
135120.0,1.2
135180.0,1.2
135240.0,1.2
135300.0,1.2
135360.0,1.2
135420.0,1.2
135480.0,1.2
135540.0,1.2
135600.0,1.2
135660.0,1.2
135720.0,1.2
135780.0,1.2
135840.0,1.2
135900.0,1.2
135960.0,1.2
136020.0,1.2
136080.0,1.2
136140.0,1.2
136200.0,1.2
136260.0,1.2
136320.0,1.2
136380.0,1.2
136440.0,1.2
136500.0,1.2
136560.0,1.2
136620.0,1.2
136680.0,1.2
136740.0,1.2
136800.0,1.2
136860.0,1.2
136920.0,1.2
136980.0,1.2
137040.0,1.2
137100.0,1.2
137160.0,1.2
137220.0,1.2
137280.0,1.2
137340.0,1.2
137400.0,1.2
137460.0,1.2
137520.0,1.2
137580.0,1.2
137640.0,1.2
137700.0,1.2
137760.0,1.2
137820.0,1.2
137880.0,1.2
137940.0,1.2
138000.0,1.2
138060.0,1.2
138120.0,1.2
138180.0,1.2
138240.0,1.2
138300.0,1.2
138360.0,1.2
138420.0,1.2
138480.0,1.2
138540.0,1.2
138600.0,1.2
138660.0,1.2
138720.0,1.2
138780.0,1.2
138840.0,1.2
138900.0,1.2
138960.0,1.2
139020.0,1.2
139080.0,1.2
139140.0,1.2
139200.0,1.2
139260.0,1.2
139320.0,1.2
139380.0,1.2
139440.0,1.2
139500.0,1.2
139560.0,1.2
139620.0,1.2
139680.0,1.2
139740.0,1.2
139800.0,1.2
139860.0,1.2
139920.0,1.2
139980.0,1.2
140040.0,1.2
140100.0,1.2
140160.0,1.2
140220.0,1.2
140280.0,1.2
140340.0,1.2
140400.0,1.2
140460.0,1.2
140520.0,1.2
140580.0,1.2
140640.0,1.2
140700.0,1.2
140760.0,1.2
140820.0,1.2
140880.0,1.2
140940.0,1.2
141000.0,1.2
141060.0,1.2
141120.0,1.2
141180.0,1.2
141240.0,1.2
141300.0,1.2
141360.0,1.2
141420.0,1.2
141480.0,1.2
141540.0,1.2
141600.0,1.2
141660.0,1.2
141720.0,1.2
141780.0,1.2
141840.0,1.2
141900.0,1.2
141960.0,1.2
142020.0,1.2
142080.0,1.2
142140.0,1.2
142200.0,1.2
142260.0,1.2
142320.0,1.2
142380.0,1.2
142440.0,1.2
142500.0,1.2
142560.0,1.2
142620.0,1.2
142680.0,1.2
142740.0,1.2
142800.0,1.2
142860.0,1.2
142920.0,1.2
142980.0,1.2
143040.0,1.2
143100.0,1.2
143160.0,1.2
143220.0,1.2
143280.0,1.2
143340.0,1.2
143400.0,1.2
143460.0,1.2
143520.0,1.2
143580.0,1.2
143640.0,1.2
143700.0,1.2
143760.0,1.2
143820.0,1.2
143880.0,1.2
